"","DR","CRIMETYPE.1","CRIMETYPE.2","CRIMETYPE.3","CRIMETYPE.4","CRIMETYPE.5","CRIMETYPE.6"
"11942",100508378,AGG,AGG,AGG,AGG,AGG,AGG
"11943",100710017,0,AGG,AGG,AGG,AGG,AGG
"11944",110322379,AGG,AGG,AGG,AGG,AGG,AGG
"11945",120801292,AGG,AGG,AGG,AGG,AGG,AGG
"11946",121105704,AGG,AGG,AGG,AGG,AGG,AGG
"11947",130205393,AGG,AGG,AGG,AGG,AGG,AGG
"11948",100914537,AGG,AGG,AGG,AGG,AGG,AGG
"11949",141505704,AGG,AGG,AGG,AGG,AGG,AGG
"11950",101909267,AGG,AGG,AGG,AGG,AGG,AGG
"11951",111922501,0,AGG,AGG,AGG,AGG,AGG
"11952",142004332,AGG,AGG,AGG,AGG,0,AGG
"11953",121120675,AGG,AGG,AGG,AGG,AGG,AGG
"11954",110710429,AGG,AGG,AGG,AGG,AGG,AGG
"11955", 90626372,AGG,AGG,AGG,AGG,AGG,AGG
"11956",102108174,AGG,0,0,AGG,AGG,AGG
"11957", 90416192,AGG,AGG,AGG,AGG,AGG,AGG
"11958",120115457,AGG,AGG,AGG,AGG,AGG,AGG
"11959",110319419,AGG,AGG,AGG,AGG,AGG,AGG
"11960",120327018,AGG,AGG,AGG,AGG,AGG,AGG
"11961", 91304403,AGG,AGG,AGG,AGG,AGG,AGG
"11962",111206389,AGG,AGG,AGG,AGG,AGG,AGG
"11963",142105034,AGG,AGG,AGG,AGG,AGG,AGG
"11964",131116991,AGG,AGG,AGG,AGG,AGG,AGG
"11965",131913069,AGG,AGG,0,AGG,AGG,0
"11966", 91817449,AGG,AGG,AGG,0,AGG,0
"11967",110919599,AGG,AGG,AGG,AGG,AGG,AGG
"11968",101804758,AGG,AGG,AGG,AGG,AGG,AGG
"11969", 90105485,AGG,AGG,AGG,AGG,AGG,AGG
"11970",111307702,AGG,AGG,AGG,AGG,AGG,AGG
"11971",110407346,AGG,AGG,AGG,0,AGG,0
"11972",131520778,AGG,AGG,AGG,AGG,AGG,AGG
"11973", 91309223,AGG,AGG,AGG,AGG,AGG,0
"11974",111907101,AGG,AGG,AGG,AGG,AGG,AGG
"11975", 90204532,AGG,AGG,AGG,AGG,AGG,AGG
"11976", 90711387,AGG,AGG,AGG,AGG,AGG,AGG
"11977",110619002,AGG,AGG,AGG,AGG,AGG,AGG
"11978",140400782,AGG,AGG,AGG,AGG,AGG,AGG
"11979",130413299,AGG,AGG,AGG,AGG,AGG,0
"11980",131101003,AGG,AGG,AGG,AGG,AGG,AGG
"11981",111224699,AGG,0,0,AGG,AGG,AGG
"11982", 91004702,AGG,AGG,AGG,AGG,AGG,AGG
"11983",101410772,AGG,AGG,AGG,AGG,AGG,AGG
"11984",111019415,AGG,AGG,AGG,AGG,AGG,AGG
"11985",110714790,AGG,AGG,AGG,AGG,AGG,0
"11986",110517215,AGG,AGG,AGG,AGG,AGG,AGG
"11987", 90618820,AGG,AGG,AGG,AGG,AGG,AGG
"11988",111520051,AGG,AGG,AGG,AGG,AGG,AGG
"11989",100316682,AGG,AGG,AGG,AGG,AGG,AGG
"11990",110207496,AGG,AGG,AGG,AGG,AGG,AGG
"11991",100908013,AGG,AGG,0,AGG,AGG,0
"11992",131719050,AGG,AGG,AGG,AGG,AGG,AGG
"11993",100606053,AGG,AGG,AGG,AGG,0,AGG
"11994", 92008749,AGG,AGG,AGG,AGG,AGG,AGG
"11995",121605013,AGG,AGG,AGG,AGG,AGG,AGG
"11996",140806675,0,AGG,AGG,AGG,0,AGG
"11997",110305791,AGG,AGG,AGG,AGG,AGG,AGG
"11998",130624467,AGG,AGG,AGG,AGG,AGG,0
"11999",101513644,AGG,AGG,AGG,AGG,AGG,AGG
"12000",120623921,AGG,AGG,AGG,AGG,AGG,AGG
"12001",121714642,AGG,AGG,AGG,AGG,AGG,AGG
"12002",140613484,AGG,AGG,AGG,AGG,AGG,AGG
"12003",120416575,AGG,AGG,AGG,AGG,AGG,AGG
"12004",131428575,AGG,AGG,AGG,AGG,AGG,AGG
"12005", 90800839,AGG,0,0,AGG,AGG,AGG
"12006",131415294,AGG,AGG,AGG,AGG,AGG,AGG
"12007",131909018,AGG,AGG,AGG,0,AGG,AGG
"12008",101804033,AGG,AGG,AGG,AGG,AGG,0
"12009",121909008,AGG,AGG,AGG,AGG,AGG,AGG
"12010",101205167,AGG,AGG,AGG,AGG,AGG,AGG
"12011",101229132,AGG,AGG,AGG,AGG,AGG,AGG
"12012",101510156,AGG,AGG,AGG,AGG,AGG,AGG
"12013", 90413483,AGG,AGG,AGG,AGG,AGG,AGG
"12014",141414671,AGG,AGG,AGG,AGG,AGG,AGG
"12015",120613009,AGG,AGG,AGG,AGG,AGG,AGG
"12016",110313707,AGG,AGG,AGG,AGG,AGG,AGG
"12017",100512886,AGG,AGG,AGG,AGG,AGG,AGG
"12018", 90805618,AGG,AGG,AGG,AGG,AGG,AGG
"12019",131520634,AGG,AGG,AGG,AGG,AGG,AGG
"12020",110816852,AGG,AGG,AGG,AGG,AGG,AGG
"12021", 90116959,0,AGG,AGG,AGG,AGG,0
"12022",121005287,AGG,AGG,AGG,AGG,0,AGG
"12023", 91220616,AGG,AGG,AGG,AGG,AGG,AGG
"12024",121318507,AGG,AGG,AGG,AGG,AGG,AGG
"12025", 91023850,AGG,AGG,AGG,AGG,AGG,AGG
"12026",121226236,AGG,AGG,AGG,AGG,AGG,AGG
"12027", 91307539,AGG,AGG,AGG,AGG,AGG,AGG
"12028", 90819297,0,AGG,AGG,AGG,AGG,AGG
"12029",101225167,AGG,0,AGG,AGG,AGG,AGG
"12030",101706939,AGG,AGG,AGG,AGG,AGG,AGG
"12031",120319122,AGG,AGG,AGG,AGG,AGG,0
"12032",121810805,AGG,AGG,AGG,AGG,0,0
"12033", 92006217,AGG,AGG,AGG,AGG,AGG,AGG
"12034", 90904519,AGG,AGG,AGG,AGG,AGG,AGG
"12035",121808786,AGG,AGG,AGG,AGG,AGG,AGG
"12036",110613523,AGG,AGG,AGG,AGG,AGG,AGG
"12037",121210232,AGG,AGG,AGG,AGG,AGG,AGG
"12038",131414570,AGG,AGG,AGG,AGG,AGG,0
"12039",101205373,AGG,AGG,AGG,AGG,AGG,AGG
"12040",121212840,AGG,AGG,AGG,AGG,AGG,AGG
"12041",131227244,AGG,AGG,AGG,AGG,AGG,AGG
"12042",130326432,AGG,AGG,AGG,AGG,0,AGG
"12043",130718013,AGG,AGG,AGG,AGG,AGG,AGG
"12044",131600585,AGG,AGG,AGG,AGG,AGG,AGG
"12045", 90900964,AGG,AGG,AGG,AGG,AGG,AGG
"12046",140116831,AGG,AGG,AGG,AGG,AGG,0
"12047",101714716,AGG,AGG,AGG,AGG,AGG,AGG
"12048",101228208,AGG,AGG,AGG,AGG,AGG,AGG
"12049",120814370,AGG,AGG,AGG,AGG,0,AGG
"12050", 90411825,AGG,AGG,AGG,AGG,0,AGG
"12051",102104785,AGG,AGG,AGG,AGG,AGG,AGG
"12052",111808275,AGG,AGG,AGG,AGG,0,0
"12053",141215517,AGG,AGG,AGG,AGG,AGG,AGG
"12054",120605750,AGG,AGG,AGG,0,AGG,AGG
"12055",111111884,AGG,AGG,AGG,AGG,AGG,AGG
"12056", 90916472,AGG,AGG,AGG,AGG,AGG,AGG
"12057",101306494,AGG,AGG,AGG,AGG,AGG,AGG
"12058",101206771,AGG,AGG,AGG,AGG,AGG,AGG
"12059",121118088,AGG,AGG,AGG,AGG,AGG,AGG
"12060",140114507,AGG,AGG,AGG,AGG,AGG,AGG
"12061", 91611326,AGG,AGG,AGG,AGG,AGG,AGG
"12062",120921135,AGG,AGG,AGG,AGG,AGG,AGG
"12063", 91701257,AGG,AGG,AGG,AGG,AGG,AGG
"12064",131416837,AGG,AGG,AGG,AGG,AGG,AGG
"12065",121917694,AGG,AGG,AGG,AGG,AGG,AGG
"12066",111707401,AGG,0,AGG,AGG,AGG,AGG
"12067",111215953,AGG,AGG,AGG,AGG,0,AGG
"12068",130408137,AGG,AGG,AGG,AGG,AGG,0
"12069", 90707449,AGG,AGG,AGG,AGG,AGG,AGG
"12070",130806689,AGG,AGG,AGG,AGG,AGG,AGG
"12071", 90622563,AGG,AGG,AGG,AGG,AGG,AGG
"12072", 91218599,AGG,AGG,AGG,AGG,AGG,AGG
"12073",110307921,AGG,AGG,AGG,AGG,AGG,AGG
"12074",130700977,AGG,AGG,AGG,AGG,AGG,AGG
"12075", 90611725,AGG,AGG,AGG,AGG,AGG,AGG
"12076", 90306979,AGG,AGG,AGG,AGG,AGG,AGG
"12077",141211354,AGG,AGG,AGG,AGG,AGG,AGG
"12078",111307848,AGG,AGG,AGG,AGG,AGG,AGG
"12079",110114551,0,AGG,0,AGG,AGG,AGG
"12080",131609904,AGG,AGG,AGG,AGG,AGG,AGG
"12081",121712504,AGG,AGG,AGG,AGG,AGG,AGG
"12082", 91509985,AGG,AGG,AGG,AGG,AGG,AGG
"12083",120604747,AGG,AGG,AGG,AGG,AGG,AGG
"12084",140504883,AGG,AGG,AGG,AGG,AGG,AGG
"12085",120208456,AGG,AGG,AGG,AGG,AGG,AGG
"12086",121504055,AGG,0,0,AGG,AGG,AGG
"12087",141105697,AGG,AGG,AGG,AGG,0,AGG
"12088",100907179,0,AGG,0,AGG,0,AGG
"12089",140706108,0,AGG,AGG,AGG,0,0
"12090",141007802,AGG,AGG,AGG,AGG,AGG,AGG
"12091",121507023,AGG,AGG,AGG,AGG,0,0
"12092",120913289,AGG,AGG,AGG,AGG,AGG,AGG
"12093",140406094,AGG,AGG,AGG,AGG,AGG,AGG
"12094",120918488,AGG,AGG,AGG,AGG,AGG,AGG
"12095", 90807363,AGG,AGG,AGG,AGG,AGG,AGG
"12096", 91521847,AGG,AGG,AGG,AGG,AGG,AGG
"12097",111820099,AGG,AGG,AGG,AGG,AGG,AGG
"12098",130325666,AGG,AGG,AGG,AGG,AGG,AGG
"12099",131216628,AGG,AGG,AGG,AGG,AGG,AGG
"12100", 92124242,AGG,AGG,AGG,0,AGG,0
"12101",101519590,AGG,AGG,AGG,AGG,AGG,AGG
"12102",131109701,0,AGG,AGG,AGG,AGG,0
"12103", 90711616,AGG,AGG,AGG,AGG,AGG,AGG
"12104",102107702,0,0,0,AGG,0,AGG
"12105",100311105,AGG,AGG,AGG,AGG,AGG,AGG
"12106",140406101,AGG,AGG,AGG,AGG,AGG,0
"12107",121212595,AGG,AGG,AGG,AGG,AGG,AGG
"12108",142005745,AGG,AGG,AGG,AGG,AGG,AGG
"12109",131805739,AGG,AGG,AGG,AGG,AGG,AGG
"12110",130222843,AGG,AGG,AGG,AGG,AGG,AGG
"12111",121000846,AGG,AGG,AGG,AGG,AGG,AGG
"12112",120900774,AGG,AGG,AGG,AGG,AGG,AGG
"12113",131220064,AGG,AGG,AGG,AGG,AGG,AGG
"12114", 91326854,AGG,AGG,AGG,AGG,AGG,AGG
"12115",131015216,AGG,AGG,AGG,AGG,AGG,AGG
"12116", 91305138,AGG,AGG,AGG,AGG,AGG,AGG
"12117", 91423549,AGG,AGG,AGG,AGG,AGG,AGG
"12118", 91925507,AGG,AGG,AGG,AGG,AGG,AGG
"12119",131608076,AGG,AGG,AGG,AGG,AGG,0
"12120",130716012,AGG,AGG,AGG,AGG,0,AGG
"12121", 91415337,AGG,AGG,0,AGG,AGG,AGG
"12122", 91109390,AGG,AGG,AGG,AGG,AGG,AGG
"12123",131509332,AGG,AGG,AGG,AGG,AGG,AGG
"12124",130517524,AGG,AGG,AGG,AGG,AGG,AGG
"12125", 92113682,AGG,AGG,AGG,AGG,AGG,AGG
"12126",101925019,AGG,AGG,AGG,AGG,AGG,AGG
"12127",112119042,AGG,AGG,AGG,AGG,AGG,AGG
"12128",100314742,AGG,AGG,AGG,AGG,AGG,AGG
"12129",110719052,AGG,AGG,AGG,AGG,AGG,AGG
"12130",101414882,AGG,AGG,AGG,AGG,AGG,AGG
"12131", 91319900,AGG,AGG,AGG,AGG,AGG,AGG
"12132",100617994,0,AGG,AGG,AGG,AGG,AGG
"12133",110321290,AGG,AGG,AGG,AGG,AGG,AGG
"12134",110216622,AGG,AGG,AGG,AGG,AGG,AGG
"12135",120914142,AGG,AGG,AGG,0,0,0
"12136",121908371,AGG,AGG,AGG,AGG,AGG,AGG
"12137",110708881,0,AGG,AGG,AGG,AGG,0
"12138", 91124612,AGG,AGG,AGG,AGG,AGG,AGG
"12139",101408358,AGG,AGG,AGG,AGG,AGG,AGG
"12140",121104430,AGG,0,0,AGG,AGG,AGG
"12141",131310732,AGG,AGG,AGG,AGG,AGG,AGG
"12142",122110518,AGG,AGG,AGG,AGG,AGG,0
"12143",111214835,AGG,AGG,AGG,AGG,AGG,AGG
"12144",130501145,AGG,AGG,AGG,AGG,AGG,AGG
"12145", 91508104,AGG,AGG,AGG,AGG,AGG,AGG
"12146",110628148,AGG,AGG,AGG,AGG,AGG,AGG
"12147",141810835,AGG,AGG,AGG,AGG,AGG,AGG
"12148",121408842,AGG,AGG,AGG,AGG,AGG,AGG
"12149",130223979,AGG,AGG,AGG,AGG,0,0
"12150", 91014388,AGG,AGG,AGG,AGG,AGG,AGG
"12151",120507179,AGG,AGG,AGG,AGG,AGG,AGG
"12152",111601297,AGG,AGG,AGG,AGG,AGG,AGG
"12153",120113982,AGG,AGG,AGG,AGG,AGG,AGG
"12154",110323133,AGG,AGG,AGG,AGG,AGG,AGG
"12155", 91209257,AGG,AGG,AGG,0,AGG,AGG
"12156",101218749,AGG,AGG,AGG,AGG,AGG,AGG
"12157",122118149,AGG,AGG,AGG,AGG,AGG,AGG
"12158",141414822,AGG,AGG,AGG,AGG,AGG,AGG
"12159",111313263,AGG,AGG,AGG,AGG,AGG,0
"12160",121104914,AGG,AGG,AGG,AGG,AGG,AGG
"12161",101020571,0,0,0,0,AGG,AGG
"12162", 90712364,AGG,AGG,0,AGG,AGG,0
"12163",130614751,AGG,AGG,AGG,AGG,AGG,AGG
"12164", 92100582,AGG,AGG,AGG,AGG,AGG,AGG
"12165",121005953,AGG,AGG,AGG,AGG,AGG,AGG
"12166", 90610273,AGG,AGG,AGG,AGG,AGG,AGG
"12167",131500976,0,AGG,AGG,AGG,0,0
"12168",131005991,AGG,AGG,AGG,AGG,0,AGG
"12169",101806380,AGG,AGG,AGG,AGG,AGG,AGG
"12170",110404475,AGG,AGG,AGG,AGG,AGG,AGG
"12171",120416550,AGG,AGG,AGG,AGG,AGG,AGG
"12172", 91124034,AGG,0,AGG,AGG,AGG,AGG
"12173", 91209305,AGG,AGG,AGG,AGG,AGG,AGG
"12174",122004622,AGG,AGG,AGG,AGG,AGG,AGG
"12175",101120820,AGG,AGG,AGG,AGG,0,0
"12176", 90707244,AGG,AGG,AGG,AGG,AGG,AGG
"12177",111500923,AGG,AGG,0,AGG,AGG,AGG
"12178",110701166,AGG,AGG,AGG,AGG,AGG,0
"12179", 90212946,AGG,AGG,0,AGG,AGG,0
"12180",121015263,AGG,AGG,AGG,AGG,AGG,AGG
"12181",141911472,AGG,AGG,AGG,AGG,0,AGG
"12182",101018442,AGG,AGG,AGG,AGG,AGG,AGG
"12183",110207501,AGG,AGG,AGG,AGG,AGG,AGG
"12184", 90716021,AGG,AGG,AGG,AGG,AGG,AGG
"12185", 90322903,AGG,AGG,AGG,AGG,AGG,AGG
"12186",111206903,AGG,AGG,AGG,AGG,AGG,AGG
"12187",121807818,AGG,AGG,AGG,AGG,AGG,AGG
"12188",101516480,AGG,AGG,AGG,AGG,AGG,AGG
"12189",100506596,AGG,AGG,AGG,AGG,AGG,AGG
"12190", 91409332,AGG,AGG,AGG,AGG,AGG,AGG
"12191", 91710653,AGG,AGG,AGG,AGG,AGG,AGG
"12192",130216846,AGG,AGG,AGG,AGG,0,0
"12193",121210654,AGG,AGG,AGG,AGG,AGG,AGG
"12194",131112179,AGG,AGG,AGG,AGG,AGG,AGG
"12195",101819090,AGG,AGG,AGG,AGG,AGG,AGG
"12196",101222212,AGG,AGG,0,AGG,AGG,0
"12197",101308647,AGG,0,0,0,AGG,AGG
"12198",121918881,AGG,AGG,AGG,AGG,AGG,AGG
"12199",131716217,AGG,AGG,AGG,AGG,AGG,AGG
"12200",111410278,AGG,0,0,0,AGG,0
"12201",131416243,AGG,AGG,AGG,AGG,AGG,AGG
"12202",100411178,AGG,AGG,AGG,AGG,AGG,AGG
"12203", 90111309,AGG,AGG,AGG,AGG,AGG,AGG
"12204",130811119,AGG,0,AGG,AGG,AGG,AGG
"12205",131117626,0,AGG,AGG,AGG,AGG,AGG
"12206",121615879,AGG,AGG,AGG,AGG,AGG,AGG
"12207",130718713,AGG,AGG,AGG,AGG,AGG,AGG
"12208", 91014885,AGG,AGG,0,AGG,AGG,AGG
"12209",120218152,AGG,AGG,AGG,AGG,AGG,AGG
"12210",121321844,AGG,AGG,AGG,AGG,AGG,AGG
"12211",131924306,AGG,AGG,AGG,AGG,0,AGG
"12212",101821046,AGG,AGG,AGG,AGG,AGG,AGG
"12213",111822848,0,0,0,AGG,AGG,AGG
"12214",121309606,AGG,AGG,AGG,AGG,0,AGG
"12215",132106086,AGG,AGG,AGG,AGG,AGG,AGG
"12216",101600998,AGG,AGG,AGG,AGG,AGG,AGG
"12217",101825038,AGG,AGG,AGG,AGG,AGG,AGG
"12218",121211478,AGG,AGG,AGG,AGG,AGG,AGG
"12219", 90925305,AGG,AGG,AGG,AGG,0,AGG
"12220", 92015860,AGG,AGG,AGG,AGG,AGG,AGG
"12221",111609086,AGG,AGG,AGG,0,AGG,0
"12222",111605538,0,AGG,AGG,AGG,AGG,AGG
"12223",141712252,AGG,AGG,AGG,AGG,0,AGG
"12224",101817309,AGG,AGG,0,AGG,AGG,AGG
"12225",130306060,AGG,AGG,AGG,AGG,AGG,AGG
"12226",100318295,AGG,AGG,AGG,AGG,AGG,AGG
"12227",100913827,AGG,AGG,AGG,AGG,AGG,AGG
"12228",121222588,AGG,AGG,0,AGG,AGG,0
"12229",100101311,AGG,0,AGG,AGG,AGG,AGG
"12230",120325505,AGG,AGG,AGG,AGG,AGG,AGG
"12231",101226060,AGG,AGG,AGG,AGG,AGG,AGG
"12232",131000823,AGG,AGG,AGG,AGG,AGG,AGG
"12233", 91311954,AGG,AGG,AGG,AGG,AGG,AGG
"12234",141212198,AGG,AGG,AGG,AGG,AGG,AGG
"12235",121506512,AGG,AGG,AGG,AGG,AGG,AGG
"12236",111801187,AGG,AGG,AGG,AGG,AGG,AGG
"12237", 91819341,AGG,AGG,AGG,AGG,AGG,AGG
"12238",130308392,AGG,AGG,AGG,AGG,AGG,0
"12239",101519432,AGG,AGG,AGG,AGG,AGG,0
"12240", 91511255,AGG,AGG,AGG,AGG,AGG,AGG
"12241",120604636,AGG,AGG,AGG,AGG,AGG,AGG
"12242",101118980,AGG,AGG,AGG,AGG,AGG,AGG
"12243", 91811132,AGG,AGG,AGG,AGG,AGG,AGG
"12244",131317295,AGG,AGG,AGG,AGG,AGG,AGG
"12245", 91020357,AGG,AGG,AGG,AGG,AGG,AGG
"12246",141309842,AGG,AGG,AGG,AGG,AGG,AGG
"12247",102013370,AGG,AGG,AGG,AGG,AGG,AGG
"12248",131216224,AGG,AGG,0,0,AGG,0
"12249",110119654,AGG,AGG,AGG,AGG,AGG,AGG
"12250",100325817,AGG,0,AGG,AGG,AGG,AGG
"12251", 91427775,AGG,AGG,AGG,AGG,AGG,AGG
"12252",121923104,AGG,AGG,AGG,AGG,AGG,AGG
"12253",130916945,AGG,AGG,AGG,AGG,0,AGG
"12254",141309115,AGG,AGG,AGG,AGG,AGG,AGG
"12255", 90318092,AGG,AGG,AGG,AGG,AGG,AGG
"12256",102114068,AGG,AGG,AGG,AGG,AGG,AGG
"12257",131318347,AGG,AGG,AGG,AGG,0,AGG
"12258",110700539,0,0,AGG,0,AGG,AGG
"12259",131118981,AGG,AGG,AGG,0,AGG,0
"12260",121117338,AGG,AGG,AGG,AGG,AGG,0
"12261",122109442,AGG,AGG,AGG,AGG,AGG,AGG
"12262",101813646,AGG,AGG,AGG,AGG,AGG,AGG
"12263",120311746,AGG,AGG,AGG,AGG,AGG,AGG
"12264", 90320315,AGG,AGG,0,AGG,AGG,AGG
"12265",101406638,AGG,AGG,AGG,AGG,AGG,AGG
"12266",140804494,AGG,AGG,AGG,AGG,AGG,AGG
"12267",120106689,AGG,AGG,AGG,AGG,AGG,AGG
"12268",110817330,AGG,AGG,AGG,AGG,AGG,AGG
"12269",100113772,AGG,AGG,AGG,AGG,AGG,AGG
"12270",130117140,AGG,0,0,AGG,AGG,AGG
"12271",110520594,AGG,AGG,AGG,AGG,AGG,AGG
"12272",131508929,AGG,AGG,AGG,AGG,AGG,AGG
"12273",100317419,AGG,AGG,AGG,AGG,AGG,AGG
"12274", 91311347,AGG,AGG,AGG,AGG,AGG,AGG
"12275",100704515,AGG,AGG,AGG,AGG,AGG,AGG
"12276",140904278,AGG,AGG,AGG,AGG,AGG,AGG
"12277", 91110361,AGG,AGG,AGG,AGG,AGG,AGG
"12278",120123887,AGG,AGG,AGG,AGG,AGG,AGG
"12279",130517693,AGG,AGG,AGG,AGG,AGG,AGG
"12280",100326468,AGG,AGG,AGG,AGG,AGG,AGG
"12281", 90627044,AGG,AGG,AGG,AGG,AGG,AGG
"12282",130606541,AGG,AGG,AGG,AGG,AGG,0
"12283", 90306163,AGG,AGG,AGG,AGG,AGG,AGG
"12284",102118043,AGG,AGG,0,AGG,AGG,0
"12285",101427938,AGG,AGG,AGG,AGG,AGG,AGG
"12286",100318301,AGG,AGG,0,AGG,AGG,0
"12287",121822395,AGG,AGG,AGG,AGG,AGG,AGG
"12288",140311384,AGG,AGG,AGG,AGG,AGG,AGG
"12289", 92013807,0,AGG,AGG,AGG,0,AGG
"12290",130117469,AGG,AGG,AGG,AGG,AGG,AGG
"12291",121105361,AGG,AGG,AGG,AGG,AGG,AGG
"12292",131613464,AGG,AGG,AGG,AGG,AGG,AGG
"12293",131601165,AGG,AGG,AGG,AGG,AGG,0
"12294",100625112,AGG,AGG,AGG,AGG,AGG,AGG
"12295",121213013,AGG,AGG,AGG,AGG,AGG,AGG
"12296",100623630,AGG,AGG,AGG,AGG,AGG,AGG
"12297", 91821628,AGG,0,0,AGG,AGG,0
"12298", 91518767,AGG,AGG,AGG,AGG,AGG,AGG
"12299", 91705531,AGG,AGG,AGG,AGG,AGG,AGG
"12300",142111269,AGG,AGG,0,AGG,AGG,AGG
"12301",111916045,AGG,AGG,AGG,AGG,AGG,AGG
"12302", 90514368,AGG,AGG,AGG,AGG,AGG,AGG
"12303",111207339,0,AGG,AGG,AGG,AGG,AGG
"12304",110708421,AGG,AGG,AGG,AGG,0,0
"12305",111117686,AGG,AGG,AGG,AGG,AGG,AGG
"12306",101910614,AGG,AGG,AGG,AGG,AGG,AGG
"12307",121422998,AGG,AGG,AGG,AGG,0,AGG
"12308",110206239,AGG,AGG,AGG,AGG,AGG,AGG
"12309", 90311555,AGG,AGG,AGG,AGG,AGG,AGG
"12310",100502288,AGG,AGG,AGG,AGG,AGG,AGG
"12311",130300521,AGG,AGG,AGG,AGG,AGG,AGG
"12312", 90711060,AGG,AGG,AGG,AGG,AGG,AGG
"12313",131424303,AGG,AGG,AGG,AGG,AGG,AGG
"12314",100905928,AGG,AGG,AGG,AGG,AGG,AGG
"12315",100216510,AGG,AGG,AGG,AGG,AGG,AGG
"12316",121019396,AGG,AGG,AGG,AGG,AGG,AGG
"12317",111225061,AGG,AGG,AGG,AGG,AGG,AGG
"12318",110922679,0,AGG,AGG,AGG,0,AGG
"12319",130113665,AGG,AGG,AGG,AGG,AGG,AGG
"12320",100620973,AGG,0,0,AGG,AGG,AGG
"12321",131319281,AGG,AGG,AGG,AGG,AGG,AGG
"12322",111504342,AGG,AGG,AGG,AGG,AGG,AGG
"12323",110325633,AGG,AGG,AGG,AGG,AGG,AGG
"12324",130624984,AGG,AGG,AGG,AGG,AGG,0
"12325", 91808227,AGG,AGG,AGG,AGG,AGG,AGG
"12326",142111667,AGG,AGG,AGG,AGG,AGG,AGG
"12327",111406740,AGG,AGG,AGG,AGG,AGG,AGG
"12328",131609732,AGG,AGG,AGG,AGG,AGG,AGG
"12329",120222428,AGG,AGG,AGG,AGG,AGG,AGG
"12330",120700588,AGG,AGG,AGG,AGG,AGG,AGG
"12331",141214266,AGG,AGG,AGG,AGG,AGG,AGG
"12332",110404714,AGG,AGG,AGG,AGG,AGG,AGG
"12333",111307611,AGG,AGG,AGG,AGG,AGG,AGG
"12334",101213401,AGG,AGG,AGG,AGG,0,AGG
"12335",110911304,AGG,AGG,AGG,AGG,AGG,AGG
"12336",101224081,AGG,AGG,AGG,AGG,AGG,AGG
"12337",142013075,AGG,AGG,AGG,AGG,AGG,AGG
"12338",131511828,AGG,AGG,AGG,AGG,AGG,AGG
"12339",141410330,AGG,0,AGG,AGG,AGG,AGG
"12340",101926913,AGG,AGG,AGG,AGG,AGG,AGG
"12341", 90321968,AGG,0,AGG,AGG,AGG,AGG
"12342",121219971,AGG,AGG,0,AGG,AGG,AGG
"12343",140407669,AGG,AGG,AGG,AGG,AGG,AGG
"12344",131414552,AGG,AGG,AGG,AGG,AGG,AGG
"12345",141304665,AGG,0,AGG,AGG,AGG,0
"12346", 92110645,AGG,AGG,AGG,AGG,0,AGG
"12347",101904845,AGG,AGG,AGG,AGG,AGG,AGG
"12348",101621315,AGG,AGG,AGG,AGG,AGG,AGG
"12349",131424258,AGG,AGG,AGG,AGG,AGG,AGG
"12350",121427556,AGG,AGG,AGG,AGG,AGG,AGG
"12351",111922969,AGG,AGG,0,AGG,AGG,0
"12352",101304727,AGG,AGG,AGG,AGG,AGG,AGG
"12353",100713588,AGG,AGG,AGG,AGG,AGG,AGG
"12354",101821940,AGG,AGG,AGG,AGG,AGG,AGG
"12355",100313022,AGG,AGG,AGG,AGG,AGG,0
"12356", 90408917,AGG,AGG,AGG,AGG,AGG,AGG
"12357", 90308757,AGG,AGG,0,AGG,AGG,0
"12358", 91817788,AGG,AGG,AGG,AGG,AGG,AGG
"12359",120404191,AGG,AGG,AGG,AGG,AGG,AGG
"12360",111720111,AGG,AGG,AGG,AGG,AGG,AGG
"12361", 90409548,AGG,AGG,AGG,AGG,AGG,AGG
"12362",130206506,AGG,AGG,0,AGG,AGG,AGG
"12363",120612541,AGG,AGG,AGG,AGG,0,0
"12364", 90329645,AGG,AGG,AGG,AGG,AGG,0
"12365",131918656,AGG,AGG,AGG,AGG,AGG,AGG
"12366",130306321,AGG,AGG,AGG,AGG,AGG,AGG
"12367",120817517,AGG,AGG,AGG,AGG,AGG,AGG
"12368",111901571,AGG,0,AGG,AGG,AGG,AGG
"12369", 91926991,AGG,AGG,AGG,AGG,AGG,AGG
"12370",140507174,AGG,0,0,AGG,AGG,0
"12371", 91604441,AGG,AGG,AGG,AGG,0,0
"12372",130515024,AGG,AGG,AGG,AGG,AGG,AGG
"12373",121226895,AGG,AGG,AGG,AGG,AGG,AGG
"12374", 91317155,0,AGG,AGG,AGG,AGG,AGG
"12375", 91227735,0,AGG,AGG,AGG,AGG,0
"12376",111322158,AGG,0,AGG,AGG,AGG,AGG
"12377", 91721202,0,AGG,AGG,AGG,0,AGG
"12378", 91508310,AGG,AGG,AGG,AGG,AGG,AGG
"12379",101314033,AGG,AGG,AGG,AGG,AGG,AGG
"12380",120515582,0,AGG,AGG,AGG,0,AGG
"12381", 91009108,0,AGG,AGG,AGG,0,0
"12382",131816810,AGG,AGG,AGG,AGG,AGG,AGG
"12383",120809518,AGG,AGG,AGG,AGG,AGG,AGG
"12384",111423131,AGG,AGG,AGG,AGG,AGG,AGG
"12385",140507205,AGG,AGG,AGG,AGG,AGG,AGG
